item_id,title,genres,directors,cast,vote_average,vote_count,popularity,is_trending,overview,language,imdb_id,tmdb_id,movielens_id,language_code,region,release_date,year
5544,Hiroshima Mon Amour,Drama|History|Romance,Alain Resnais,Emmanuelle Riva|Eiji Okada|Stella Dassas|Pierre Barbaud|Bernard Fresson,7.7,849,2.5202,0,"The deep conversation between a Japanese architect and a French actress forms the basis of this celebrated French film, considered one of the vanguard productions of the French New Wave. Set in Hiroshima after the end of World War II, the couple -- lovers turned friends -- recount, over many hours, previous romances and life experiences. The two intertwine their stories about the past with pondering the devastation wrought by the atomic bomb dropped on the city.",French,tt0052893,5544,,fr,France,1959-06-10,1959
73881,Thawing Out,Comedy|Drama,Jean-Julien Chervier,Marc Beffa|Géraldine Martineau|Zazon Castro|Laurent Roth|Lauren Chini,5.9,36,2.5332,0,"Léo is dragged to a nudist camping resort by his mother. Like most boys at the age of 12 or 13, being nude in public holds little appeal for Léo, who protests by wearing extra layers. Until he meets a certain special girl, who captures his heart and releases his inhibitions.",French,tt1354003,73881,,fr,France,2009-01-31,2009
575479,An Easy Girl,Comedy|Drama,Rebecca Zlotowski,Mina Farid|Zahia Dehar|Benoît Magimel|Nuno Lopes|Clotilde Courau,5.6,355,2.4526,0,"Naïma has just turned 16. This summer, she will have to decide what she wants from life if she doesn’t want to miss out. Then her cousin Sofia arrives, with an amazing body and a dangerously seductive lifestyle. Naïma desires only to follow her own path, so long as it leads upwards… Despite the warnings of her best friend Dodo, she and Sofia will live through unforgettable encounters during a long summer that will mark them forever.",French,tt9632590,575479,,fr,France,2019-08-28,2019
2383,The Bear,Adventure|Drama|Family,Jean-Jacques Annaud,Tchéky Karyo|Jack Wallace|André Lacombe|Bart the Bear|Youk the Bear,7.1,491,2.3549,0,An orphan bear cub hooks up with an adult male as they try to dodge human hunters.,French,tt0095800,2383,,fr,France,1988-10-21,1988
41411,The Round Up,Drama|History|War,Roselyne Bosch,Jean Reno|Mélanie Laurent|Gad Elmaleh|Raphaëlle Agogué|Sylvie Testud,7.54,1017,2.3935,0,"A faithful retelling of the 1942 ""Vel' d'Hiv Roundup"" and the events surrounding it.",French,tt1382725,41411,,fr,France,2010-03-10,2010
4031,Going Places,Comedy|Drama,Bertrand Blier,Gérard Depardieu|Miou-Miou|Patrick Dewaere|Jeanne Moreau|Christian Alers,6.779,458,2.1396,0,"Two whimsical, aimless thugs harass and assault women, steal, murder, and alternately charm, fight, or sprint their way out of trouble. They take whatever the bourgeoisie holds dear, whether it’s cars, peace of mind, or daughters. Marie-Ange, a jaded, passive hairdresser, joins them as lover, cook, and mother confessor. She’s on her own search for seemingly unattainable sexual pleasure.",French,tt0072353,4031,,fr,France,1974-03-20,1974
1192195,Riviera Revenge,Comedy,Ivan Calbérac,André Dussollier|Sabine Azéma|Thierry Lhermitte|Joséphine de Meaux|Sébastien Chassagne,6.039,76,2.3667,0,"François Marsault, a war veteran, makes the most of his retirement alongside his wife Annie. Authoritarian and ruthless, François rules his family with an iron fist — but when he discovers that his esteemed wife cheated on him 40 years ago, he files for divorce and confronts her former lover, who lives in the French Riviera.",French,tt30442596,1192195,,fr,France,2024-04-24,2024
586863,Les Misérables,Crime|Drama|Thriller,Ladj Ly,Damien Bonnard|Alexis Manenti|Djebril Zonga|Steve Tientcheu|Jeanne Balibar,7.565,1550,2.7221,0,"Stéphane has recently joined the Anti-Crime Squad in Montfermeil, in the suburbs of Paris, France, where Victor Hugo set his famed novel “Les Miserables”. Alongside his new colleagues Chris and Gwada – both experienced members of the team – he quickly discovers tensions running high between local gangs. When the trio finds themselves overrun during the course of an arrest, a drone captures the encounter, threatening to expose the reality of everyday life.",French,tt10199590,586863,,fr,France,2019-11-14,2019
25518,La Belle Verte,Comedy,Coline Serreau,Coline Serreau|Vincent Lindon|James Thierrée|Marion Cotillard|Claire Keim,7.2,257,2.37,0,"As part of an intergalactic coalition, a well-meaning space alien volunteers to bring a message of self-actualization and harmony with nature to the one planet rejected by all her peers as incorrigible: Earth.",French,tt0115650,25518,,fr,France,1996-09-18,1996
902,The City of Lost Children,Fantasy|Science Fiction|Adventure,Jean-Pierre Jeunet|Marc Caro,Ron Perlman|Dominique Pinon|Judith Vittet|Daniel Emilfork|Jean-Claude Dreyfus,7.25,1132,2.2724,0,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",French,tt0112682,902,,fr,France,1995-05-17,1995
529784,A Faithful Man,Comedy|Drama|Romance,Louis Garrel,Louis Garrel|Laetitia Casta|Lily-Rose Depp|Joseph Engel|Dali Benssalah,5.461,280,2.416,0,"Marianne leaves Abel for Paul, his best friend and the father of her unborn child. Eight years later, Paul dies and Marianne returns to Abel. However, things have changed for the both of them and feelings of jealousy surround their new relationship.",French,tt8075202,529784,,fr,France,2018-12-26,2018
1137245,Three Friends,Comedy|Romance|Drama,Emmanuel Mouret,India Hair|Camille Cottin|Sara Forestier|Damien Bonnard|Grégoire Ludig,6.625,64,2.4158,0,"Joan is no longer in love with Victor, but it pains her to feel she is being dishonest with him. Alice, her best friend, reassures her: She herself doesn’t feel passionate about her partner Eric and yet their relationship is smooth sailing. She has no idea he is having an affair with Rebecca, their mutual friend. When Joan finally decides to leave Victor and he disappears, the lives of the three friends and their relationships are turned upside down.",French,tt30325268,1137245,,fr,France,2024-11-06,2024
776,The Rules of the Game,Drama|Comedy|Romance,Jean Renoir,Nora Gregor|Marcel Dalio|Jean Renoir|Paulette Dubost|Roland Toutain,7.501,607,2.0203,0,A weekend at a marquis’ country château lays bare some ugly truths about a group of haut bourgeois acquaintances.,French,tt0031885,776,,fr,France,1939-07-09,1939
789702,Hannya,Drama|Horror,Eva Muñoz,Anaïs Parello|Sophie de Fürst|Mathieu Lourdel|Slimane Yefsah|Clara Guziewicz,7.0,3,1.1325,0,"Tonight, Ana is finally about to meet Mathieu's friends, her lover. Everything goes well until Mathieu's childhood friend Marie arrives - who Ana has never heard of. Marie who seems to be more than a friend to Mathieu, judging by how he looks at her...",French,tt13425318,789702,,fr,France,2020-10-31,2020
505436,Serial (Bad) Weddings 2,Comedy,Philippe de Chauveron,Christian Clavier|Chantal Lauby|Ary Abittan|Medi Sadoun|Frédéric Chau,5.89,1285,1.9952,0,"Claude and Marie Verneuil face a new crisis. The four spouses of their daughters, David, Rachid, Chao and Charles decided to leave France for various reasons. Here they are imagining their lives elsewhere.",French,tt6556670,505436,,fr,France,2019-01-30,2019
12627,La Belle Noiseuse,Drama,Jacques Rivette,Michel Piccoli|Emmanuelle Béart|Jane Birkin|Marianne Denicourt|David Bursztein,7.3,262,2.3916,0,"The former famous painter Frenhofer lives quietly with his wife on a countryside residence in the French Provence. When the young artist Nicolas visits him with his girlfriend Marianne, Frenhofer decides to start again the work on a painting he long ago stopped: La Belle Noiseuse. And he wants Marianne as model.",French,tt0101428,12627,,fr,France,1991-09-04,1991
60672,Crimson Rivers II: Angels of the Apocalypse,Action|Thriller|Crime,Olivier Dahan,Jean Reno|Benoît Magimel|Camille Natta|Christopher Lee|Johnny Hallyday,6.106,737,2.8286,0,"No one is safe when seemingly random killings emerge as a deadly pattern intended to usher in the end of the world.  A murder victim with the same DNA as Christ. A serial killer mimicking the deaths of the 12 Apostles. Inspector Niemans and a young, rebellious detective team up with a beautiful expert in religion to crack the case before their elusive suspect completes the cycle of terror, paving the way to an even bigger bloody catastrophe.",French,tt0337103,60672,,fr,France,2004-02-18,2004
56800,Judex,Crime|Thriller|Mystery,Georges Franju,Channing Pollock|Francine Bergé|Édith Scob|Théo Sarapo|Sylva Koscina,6.9,77,1.418,0,"Georges Franju's Judex is an arch, playful tribute to the serials of the influential silent filmmaker Louis Feuillade. Franju shuffles through the plot of Feuillade's lengthy serial of the same name, about an adventurer named Judex whose revenge against the corrupt banker Favraux unleashes a complicated series of schemes.",French,tt0057207,56800,,fr,France,1963-12-04,1963
73532,Le Havre,Drama|Comedy,Aki Kaurismäki,André Wilms|Kati Outinen|Jean-Pierre Darroussin|Blondin Miguel|Elina Salo,7.012,445,1.3896,0,"In the French harbor city of Le Havre, fate throws young African refugee Idrissa into the path of Marcel Marx, a well-spoken bohemian who works as a shoe-shiner. With innate optimism and the tireless support of his community, Marcel stands up to officials pursuing the boy for deportation.",French,tt1508675,73532,,fr,France,2011-09-08,2011
761,The Wing or the Thigh?,Comedy,Claude Zidi,Louis de Funès|Coluche|Ann Zacharias|Julien Guiomar|Raymond Bussières,7.21,905,2.0984,0,"Charles Duchemin, a well-known gourmet and publisher of a famous restaurant guide, is waging a war against fast food entrepreneur Tri- catel to save the French art of cooking. After having agreed to appear on a talk show to show his skills in naming food and wine by taste, he is confronted with two disasters: his son wants to become a clown rather than a restaurant tester and he, the famous Charles Duchemin, has lost his taste!",French,tt0074103,761,,fr,France,1976-10-27,1976
37645,22 Bullets,Drama|Crime|Thriller,Richard Berry,Jean Reno|Kad Merad|Marina Foïs|Jean-Pierre Darroussin|JoeyStarr,6.7,1236,2.0194,0,A retired mobster goes on a revenge spree after being left for dead with 22 bullets in his body by his former childhood friend.,French,tt1167638,37645,,fr,France,2010-03-23,2010
31417,Eyes Without a Face,Drama|Horror|Thriller,Georges Franju,Pierre Brasseur|Alida Valli|Édith Scob|Juliette Mayniel|Alexandre Rignault,7.577,755,1.9508,0,"Dr. Génessier is riddled with guilt after an accident that he caused disfigures the face of his daughter, the once beautiful Christiane, who outsiders believe is dead. Dr. Génessier, along with accomplice and laboratory assistant Louise, kidnaps young women and brings them to the Génessier mansion. After rendering his victims unconscious, Dr. Génessier removes their faces and attempts to graft them on to Christiane's.",French,tt0053459,31417,,fr,France,1960-01-11,1960
204,The Wages of Fear,Drama|Thriller|Adventure,Henri-Georges Clouzot,Yves Montand|Charles Vanel|Peter van Eyck|Folco Lulli|Véra Clouzot,8.0,994,2.2058,0,"In a run-down South American town, four men are paid to drive trucks loaded with nitroglycerin into the jungle through to the oil field. Friendships are tested and rivalries develop as they embark upon the perilous journey.",French,tt0046268,204,,fr,France,1953-04-22,1953
60670,The Crimson Rivers,Crime|Mystery|Thriller,Mathieu Kassovitz,Jean Reno|Vincent Cassel|Nadia Farès|Dominique Sanda|Karim Belkhadra,6.93,1589,2.3336,0,"Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings.",French,tt0228786,60670,,fr,France,2000-09-27,2000
836202,Brother and Sister,Drama,Arnaud Desplechin,Melvil Poupaud|Marion Cotillard|Golshifteh Farahani|Cosmina Stratan|Max Baissette de Malglaive,4.911,107,2.1786,0,"Alice and Louis are brother and sister. She is an actress; he was a teacher and poet. For more than 20 years, Alice has hated her brother. In all this time they haven’t seen one another. The death of their parents brings the siblings face to face.",French,tt14622802,836202,,fr,France,2022-05-20,2022
5781,That Obscure Object of Desire,Comedy|Drama|Romance,Luis Buñuel,Fernando Rey|Carole Bouquet|Ángela Molina|Julien Bertheau|André Weber,7.434,410,2.3325,0,"After dumping a bucket of water on a beautiful young woman from the window of a train car, wealthy Frenchman Mathieu, regales his fellow passengers with the story of the dysfunctional relationship between himself and the young woman in question, a fiery 19-year-old flamenco dancer named Conchita. What follows is a tale of cruelty, depravity and lies -- the very building blocks of love.",French,tt0075824,5781,,fr,France,1977-08-17,1977
44132,The Beast,Drama|Fantasy|Horror|Romance,Walerian Borowczyk,Sirpa Lane|Lisbeth Hummel|Elisabeth Kaza|Pierre Benedetti|Guy Tréjan,5.5,167,2.3797,0,"The head of a failing French family thinks that fate has smiled down on him when the daughter of a wealthy man agrees to be married to his son. The daughter and her aunt then travel out to the French countryside to meet with the family, unaware that a mysterious 'beast' is stalking the vicinity.",French,tt0072752,44132,,fr,France,1975-08-20,1975
10795,Tell No One,Drama|Thriller|Crime|Mystery,Guillaume Canet,François Cluzet|Marie-Josée Croze|Kristin Scott Thomas|François Berléand|André Dussollier,7.239,1437,2.2355,0,"A man receives a mysterious e-mail appearing to be from his wife, who was murdered years earlier. As he frantically tries to find out whether she's alive, he finds himself being implicated in her death.",French,tt0362225,10795,,fr,France,2006-11-01,2006
